ID,Square_Feet,Num_Bedrooms,Num_Bathrooms,Num_Floors,Year_Built,Has_Garden,Has_Pool,Garage_Size,Location_Score,Distance_to_Center,Price
281,272.50133545439155,4,2,1,1992,1,0,23,5.015154614797338,17.691665858423754,718789.1950611516
282,134.49878921288393,5,3,1,1942,0,1,22,0.7089157589128536,2.5044111903366284,628416.4400259262
283,143.89573815998602,3,2,1,1901,0,0,41,3.1286316085513,4.01105955690533,413609.134684884
284,73.49548496021725,1,1,3,1959,1,0,43,9.352970985453275,4.3245401825555945,407682.14481333096
285,194.57003524904349,5,2,2,1922,0,1,28,8.506802606048463,13.824236187730808,650330.1888173145
286,58.98556844918552,4,1,2,1982,1,0,47,9.819056980765392,12.060791101065666,547079.7497222052
287,166.39950453311502,3,3,1,1930,1,0,25,6.279933826040981,12.379831293971764,532485.1997504686
288,185.66115867689416,5,3,2,2014,0,1,11,2.47510073140412,18.81546599379002,764976.3003491038
289,121.6353130320711,5,1,3,1904,0,1,49,1.6281504967686378,15.51823065614612,540518.3741433461
290,197.7083151422527,5,3,3,1982,0,1,26,1.8691444060846163,2.5587384902356636,809037.3710609482
291,57.62506248476236,3,2,2,1933,0,1,43,0.19795658347254386,6.950141648503621,461988.4774864058
292,59.337047187303604,3,1,2,1909,1,0,25,3.9068211098593917,8.707872923514712,376178.5242518231
293,255.65014016491457,2,3,1,1988,1,0,47,1.914276804995425,7.919231774952098,683611.4959879273
294,140.04766035281574,4,1,2,1901,1,1,11,4.116554604567025,13.386172183237584,471158.4594404094
295,81.7651281629712,1,2,1,1910,0,1,11,9.349944318387655,17.83786206513125,291630.9259132499
296,180.5608150137011,5,2,1,1949,1,0,35,4.3054020950719,6.12102927045576,652860.0663338971
297,242.4983882746527,2,3,3,1930,0,1,22,8.779844969848348,11.037542728423713,618179.5310512757
298,103.95525687421079,1,2,3,1955,0,0,40,6.055047666158765,15.788188438271714,402001.14190905326
299,205.72261895475006,2,1,3,1978,0,1,43,2.471315546613919,8.324361176906987,569543.9044683764
300,71.33686624844199,3,2,3,1972,0,0,48,3.558547592592114,3.362362567985917,542276.2084659965
301,62.92043029215192,5,1,2,1986,0,1,12,0.8391953582142941,9.499019305274965,583022.7819031078
302,182.838657892037,1,1,3,1982,0,1,17,3.334625935960105,1.1044504148605694,536866.9319801515
303,185.15878040252662,1,2,2,1908,1,0,32,6.775409455035341,18.847669080045538,404098.30291920854
304,209.35747537455163,1,3,3,1998,0,1,23,0.7211109292943518,1.4964241038994608,654546.9677146755
305,231.5228334306654,1,2,2,1920,1,0,36,2.0540140847802935,8.769134305011564,484042.73398014915
306,293.96301986563367,1,1,1,1972,1,0,38,3.814410414133115,10.597625221770524,589972.5771771199
307,179.07508707529882,2,1,2,1927,0,0,48,9.820495370159625,19.70607664574571,446084.3689894087
308,130.73911823531148,5,2,2,1961,0,0,48,7.848618229588801,3.3204364728572155,688627.5981548245
309,248.79654869217592,3,3,3,2009,0,0,10,7.334867464921039,2.2886303722471713,777731.3827860839
310,117.70806281551856,3,3,2,2014,1,1,26,1.1619095652544598,0.17412294125087158,690360.0906680078
311,159.74285517640902,3,1,1,1906,0,1,39,7.809958936149915,3.111428737386046,515689.25079100963
312,69.61409533556649,3,1,1,1979,1,0,22,7.852688115160151,4.145459581353352,462703.37791198114
313,56.33768585386438,2,3,3,1915,0,1,30,6.011026956243283,12.611618831661847,390319.5757848166
314,290.66210366948127,4,2,1,1996,0,0,28,9.903617819983719,4.3941358078280075,789822.9314146935
315,258.99503012805144,5,1,2,1903,1,1,28,3.2525390592455192,0.4104162945865042,705795.0839188367
316,223.9935515234245,1,1,1,1903,1,1,34,9.412724482418517,16.532366910049774,452538.0932698649
317,152.2382361035675,4,3,3,2002,0,1,31,9.147311149565036,7.311914020079335,791677.204598222
318,93.32358001771144,3,2,2,1939,1,1,40,0.11480659749377842,7.073933731614678,511592.52980616357
319,89.10926066777151,4,3,3,1916,1,0,26,4.50116526474811,6.049580583358532,534787.3072955047
320,112.56072454114883,5,2,2,2000,1,0,32,9.771042330515733,19.50746554292842,677859.9539327888
321,187.30666617653011,1,2,1,2002,1,1,41,1.031213624080758,3.4023083461856296,607280.5803901531
322,228.6489806750156,1,2,3,1951,1,1,19,5.477846943833194,17.964761279064703,579646.2084622106
323,215.0493441794328,5,1,3,1992,0,0,19,9.78957507041104,15.53606664279776,747398.2797837784
324,119.9834742364857,5,3,2,1951,0,1,45,5.554954241058602,1.5295991099862616,686253.7678890827
325,288.7163201657985,3,3,3,1935,1,0,17,1.8981530297215599,19.734582030016973,684319.6904553123
326,234.47422917394212,1,2,2,1937,0,0,29,5.821832300925898,5.427319270780211,524004.1206123386
327,188.58851312785018,4,1,2,2002,0,0,41,2.0444057394954687,1.9716585404482467,675707.9926909251
328,202.93018655858805,2,1,2,1949,1,1,23,5.197042628944843,16.58628468251519,526057.0645933961
329,154.90001560694748,2,3,2,1962,0,0,37,0.74042217912348,14.133510673553998,474291.0594707329
330,111.93274737528937,5,1,1,2000,1,1,33,6.054826692144046,12.344376117558015,673010.5894890318
331,138.99316966281538,3,1,2,2015,1,0,24,5.167899391281582,3.119617273978663,593805.8877908955
332,239.46152761609227,2,2,3,1962,0,1,31,7.401613687614631,9.569922325119238,649907.8988901816
333,53.598372157438966,1,1,1,1961,1,1,39,6.30700471158785,15.611120537744277,377060.0039672466
334,79.01816012672906,5,2,3,1998,1,1,13,5.4960626853075665,6.0724787628768055,710152.5648425102
335,61.50066050543819,4,3,1,1906,1,0,22,6.897788492481212,6.233796570300829,458567.7909549684
336,60.182200579742535,5,1,2,1926,1,0,32,1.4394191357223085,0.06281812096244233,483429.6050204263
337,263.86514600275177,4,3,1,1991,1,1,17,5.953596612586041,3.484868032907591,828686.4744565758
338,225.9144648450059,5,3,1,1985,0,1,27,1.7211060282277768,17.508112502436685,779935.2801318516
339,168.5434572718313,5,1,3,1913,0,1,21,9.255222078518809,8.834929832754142,587410.5474489208
340,74.45854016275037,5,1,3,1970,1,0,40,0.683341048456042,19.684689984688678,553278.0572660788
341,172.90396877920807,4,3,2,2000,1,0,23,4.303747496907933,7.914159271475851,717354.1396193425
342,168.36794269514144,4,1,1,1985,0,0,43,6.957974776554448,14.303729095604824,610722.0197576499
343,93.30046747750379,5,2,1,1904,1,0,27,4.580222116682587,5.638380858094583,477723.8975590511
344,158.46291230949328,2,2,1,1954,0,1,43,0.9209525323290235,7.27619282281867,481257.0956764387
345,149.62618359934336,3,1,2,1901,1,1,20,5.533790161267074,3.814519751817893,502845.19479960564
346,203.96252451305412,3,3,2,1961,1,0,21,6.4163190882735455,6.9412473699879,606572.5804093077
347,208.77341271691094,3,1,2,1990,1,0,24,7.037923109905076,10.944750408412862,657717.3096648263
348,61.32600244301113,4,1,2,1920,1,1,40,3.7325981446275893,19.83545761958499,464849.91775683535
349,143.6531536566178,4,3,2,2017,1,0,38,5.636599710287622,13.284034261435714,749942.5079420531
350,206.4649789285591,2,3,3,2001,1,0,35,4.506864749389131,3.984919088166281,665788.016967782
351,175.78406464502194,3,2,1,1978,1,0,27,6.720560387522534,0.8992288318310226,602861.2195446078
352,264.1224602970806,3,3,1,1920,0,0,41,5.835569673248186,2.527129626290212,571088.6828722034
353,214.67340790473625,5,2,1,1909,0,0,31,5.2575621955913485,11.251104025460947,577045.2155718656
354,90.73360677035743,4,3,1,1986,0,0,47,2.4952436683824866,15.303206576335327,554926.4743451616
355,67.64218685010746,3,1,1,1957,1,1,26,0.020185177482339167,18.808384146014937,382372.19284532056
356,210.6048195515789,2,2,1,2019,1,0,32,1.7408167531142926,0.31646343993641635,631283.4401933097
357,56.62782763540545,2,2,1,1938,1,0,33,1.1706604142416865,10.455202831237395,301823.9205069342
358,196.44389531836583,3,2,1,1904,1,1,17,4.4908474501094675,9.417347124463536,527914.2346217578
359,285.0575603562394,4,1,3,1964,1,1,15,6.122581507618446,13.12110043951408,793370.5055574682
360,193.86854446896973,2,1,1,1912,1,1,14,2.1308500868480817,11.19157708930684,443440.0457223139
361,147.0424815516305,5,1,3,1984,1,0,38,9.390570959671871,13.740783011649611,733677.9177789266
362,210.82205461058828,2,1,2,1989,0,1,37,0.06682129223887778,13.161651694983806,591058.7089497071
363,164.56322262287915,1,1,1,2013,1,0,20,7.723010151653429,2.340234497158924,544960.7613589679
364,186.40419732898374,1,2,2,2008,0,0,10,6.252047695304422,15.994358272374392,492376.81444319134
365,285.3662021941313,4,1,2,1984,0,0,28,3.735548010476819,2.464651514326497,707331.8066500103
366,146.52565945019356,3,2,2,1952,1,1,18,0.5048894441240792,13.970612504182743,554021.1499901558
367,290.2976409559785,4,1,3,1981,1,1,36,6.274865717842793,8.322907352812134,800972.1130069111
368,276.33766048901595,4,3,2,2000,0,1,43,3.8561351286564802,10.277014691531958,857487.1817444762
369,98.94778369732411,4,2,2,1944,0,1,13,9.362671394132192,18.065960287514212,532150.8237620181
370,67.34032521879136,4,3,2,1931,1,1,45,5.419900748897659,17.79767452946973,586944.4166552734
371,75.19450034435667,5,2,1,1935,1,0,27,9.396515112935083,16.35712611310059,542553.068764419
372,54.55545641288743,5,3,1,1980,0,0,24,2.204836934733041,10.202967609126466,571107.8344751023
373,73.6107401889821,2,1,3,1998,1,0,22,7.257259103641033,14.724796202676663,454363.321673933
374,220.7516933540892,1,1,3,2012,1,0,28,6.172490208487257,10.257941110376187,618062.4675510078
375,67.79716211505725,4,1,1,1959,1,1,15,7.394082298313118,17.39212164949555,532377.5801949174
376,129.7439075734403,2,2,3,1910,0,1,21,2.146678639725368,8.055516664657997,429591.9909751443
377,261.2188277423636,1,3,1,1962,0,0,46,6.649945162377737,19.404706888297536,539872.1273903275
378,55.81798393395647,3,1,2,1920,0,1,26,4.98040393056869,18.646455164577553,354991.34923295665
379,253.61712064723395,5,3,2,1951,1,1,32,7.428249749063163,14.83205238903571,854374.5244547976
380,120.46369369334998,1,3,3,1954,1,0,35,3.2704464415181778,5.58831768352144,525326.2053823641
381,79.54120690541407,3,1,1,2016,0,0,38,8.900570254652525,2.633071775865168,511145.0132234419
382,224.18429134103766,1,1,1,1925,0,1,42,0.8430131461135038,17.09406900186395,402540.8180670261
383,207.235711694971,5,3,3,1967,0,1,36,8.071893187911881,3.3060457227592255,845911.3698025015
384,269.36800338176323,5,1,1,1933,1,0,34,8.613196258150907,17.085215779946715,676685.2825252914
385,233.76776095097145,2,1,2,1951,0,0,19,8.172523113668213,9.81530013424721,540866.8839353835
386,250.87023259621213,4,1,3,2011,0,0,32,5.12726394261776,8.131135676162085,758051.2044275096
387,120.50864314282663,1,2,3,1981,1,1,30,4.383849800307614,18.063815576688583,507320.7149410282
388,94.35988594493071,1,3,1,2003,1,0,30,9.962622865248768,12.077019650805559,503344.3916599972
389,237.6536879102146,3,3,3,1998,1,0,22,2.291719512141621,11.532280142594356,732651.6925688018
390,251.708684816816,5,2,1,2004,0,1,46,5.468759658760446,11.175318892487953,835109.7153699187
391,297.62628550016836,1,3,1,1992,1,1,42,6.706755253823255,7.423390320390628,701186.0604957335
392,153.15441922785664,5,1,1,1951,1,1,33,7.00867635861432,15.712862070582545,649845.091451544
393,143.0045214481958,1,3,1,1928,0,1,20,2.040246657385787,5.05596888031546,446555.0242957771
394,244.1032401854992,2,1,1,1937,1,1,26,6.539940923398012,18.7778992008255,518571.7731367478
395,135.20088506325447,4,2,3,1941,0,0,13,8.183695664813373,17.879704100939215,515544.254782664
396,282.6893314008912,1,1,2,1920,0,0,34,0.5001857682111222,6.749606513497963,464227.5867102711
397,264.60318796075296,5,3,2,1941,1,1,39,9.115212933253165,14.589275396633274,842272.539088398
398,157.24850684375457,2,3,3,1912,1,1,18,0.2950405514520593,11.46446388899183,510018.425014717
399,237.71776694787434,1,3,3,2012,1,1,30,3.5597103248839437,6.752986039984692,706023.9823357714
400,238.6357185211706,3,2,2,2004,1,1,29,0.15813196232962068,19.770432959908934,738134.6781448469
401,75.78096720898316,4,2,2,1963,1,1,28,0.7714516853958187,0.5047469169652841,582066.7431158358
402,275.63822666989165,1,3,2,1916,1,0,28,9.11168285180079,5.0529206124257335,587030.5101509053
403,176.3130931119643,2,1,2,2019,0,0,21,3.5486083074614783,10.401481222223008,549158.7204242476
404,256.61436652693544,3,2,2,1908,0,0,46,4.247715304250529,10.439060069571278,568484.7222682653
405,130.01240025765293,2,3,1,1940,1,0,26,2.1534438138255263,11.778661498911283,455758.9694695206
406,273.8808071240501,2,3,3,1900,0,1,46,5.9709577018671975,15.033523440458385,623398.3078318082
407,147.30041968354078,3,2,1,1901,1,0,48,5.948032146777896,12.469556610385927,437797.48663474823
408,52.70941287007459,2,2,2,1959,0,1,37,3.7220039182521925,12.00562921056074,444555.3105545334
409,276.3454941048159,3,2,2,1947,0,1,44,3.3303487180539837,1.0702892582608659,721719.2049035277
410,72.82166919653339,1,1,2,1928,0,1,27,8.849643081805878,7.530605755785967,298871.66526683467
411,129.8284093976037,3,1,1,1996,1,0,23,3.8328423964220137,4.64111479402312,523626.38609415403
412,287.51549176270123,3,3,1,1909,0,1,44,4.935009921544083,5.307402232039509,689922.9461561989
413,287.651786734389,4,2,2,2013,1,0,16,2.833047624249306,11.086749486806898,758604.9549524651
414,193.35947203082154,3,1,1,1957,0,0,22,7.867695033571273,3.9901062985921687,551089.0722395085
415,207.95930304244982,3,2,1,1959,0,1,27,3.9744815689909165,5.878982020337951,608749.2961336435
416,162.11138049457995,1,3,2,2003,0,1,46,5.136110465443245,4.741694170346802,635614.1958877824
417,123.30269292451614,4,1,1,1920,0,1,22,2.533571700596614,18.970058864363896,450007.49791726214
418,132.16613634247898,5,1,3,1927,0,0,45,9.876595923412518,18.893314643421903,554821.1268127852
419,218.1296140192596,1,1,3,1974,1,1,40,2.914957409237229,12.198831171921034,585468.4519367864
420,238.09363235942,1,3,3,2018,1,0,11,7.707425309055517,18.490449374637997,657042.1503652218
421,247.89476093146214,5,2,3,1933,0,1,25,4.274956503567592,15.716252909367462,716120.0149477517
422,247.40453569863848,3,1,2,1907,0,1,18,2.062174050841399,11.798957656036176,576984.3603010008
423,72.80152576217259,2,3,2,1958,0,0,18,7.997187639648612,0.12870422993591424,428108.0918688575
424,173.60507617564537,4,2,2,1985,0,0,47,3.3360678902904315,15.450325721588081,589025.6566827254
425,64.38969000416107,2,3,3,1971,1,0,20,8.651933473978112,14.049766831769377,517683.80307294277
426,187.38222058093388,5,2,3,1948,0,0,31,9.15257184917823,12.30507306564828,669863.6642492099
427,160.38262534334427,1,3,1,1978,1,0,42,8.598238353912759,15.208486233649435,516021.37942629535
428,271.92604568957495,1,2,1,1916,0,0,45,0.3500791480680565,10.258443295495315,445001.43354634393
429,137.72875313801967,4,1,3,1959,1,1,32,7.873733450051056,14.081665426426781,628041.0608522549
430,79.26675410690146,1,2,3,1986,0,1,43,4.113394664991439,18.703441734529868,439102.99453753
431,85.74792051320897,1,3,3,1987,0,0,18,8.73722920182225,7.516100316921726,442965.5198385375
432,240.37765792936807,4,3,3,1944,1,1,33,6.379542626847387,14.162436698012508,774245.6929016714
433,204.55451582906525,4,2,1,1982,0,0,17,8.336431341439583,9.513756360219174,639169.4086623121
434,75.28066903069757,5,1,3,1968,0,1,16,4.994317698668354,13.487993036279631,595883.515258159
435,71.02670152874936,1,1,1,1931,0,1,45,5.3502550459893286,15.257866711087281,318416.1243688445
436,225.24228286478,1,2,3,1943,1,0,27,1.4438763213366723,0.9090500087159192,503593.3205835235
437,68.19075159104838,5,2,3,1964,0,0,12,7.839873586893554,12.932008878973239,561696.5272890168
438,255.46501482258904,3,3,3,1986,0,0,37,4.193896116669716,4.534823688138891,725008.0815472327
439,226.56055678912406,3,1,1,2000,1,1,15,5.000801182715826,13.400650756151336,649930.0523377272
440,70.33719516047495,3,2,1,1907,1,0,30,7.850977140957076,9.36660371867627,405147.5048382105
441,71.20942852129798,5,1,2,1976,1,1,37,5.988454000794389,15.471054837297745,618783.0832645071
442,296.6598946252939,1,2,3,1971,0,0,49,2.0109872744266744,2.4680163041119285,619127.7979857937
443,143.5676989390301,5,2,2,2020,0,1,10,5.902326591508928,12.526447033123901,720915.0931018613
444,142.66053676672271,5,1,2,1986,0,1,45,4.076328579796558,5.569414578551046,675344.6152871366
445,253.19989181437563,3,2,1,1942,1,0,30,4.6952554204386265,17.059639906611828,635332.249581636
446,286.81214434596467,2,2,1,1900,0,1,44,0.28311274402667785,18.567670112726148,531774.7408332457
447,296.50026595571774,1,3,2,2008,0,1,22,2.1002934951628163,19.92796587358111,659323.2209403132
448,238.3445463147354,3,2,3,1950,1,0,19,2.8103808138102826,15.920148048545666,620313.4722531518
449,144.06489638272893,2,2,1,1923,1,1,19,7.129600078588058,15.07468140856009,484303.85749445984
450,70.8751791746672,2,2,3,1998,1,0,22,0.11492473298115313,4.310015177351021,485180.12473547185
451,244.2867289818592,4,3,3,1923,1,0,46,4.087772612291321,6.720141179802175,739265.7365263739
452,189.60106243395126,1,1,2,1916,1,0,47,9.240268704257328,9.313650835245591,407318.84144334734
453,156.05550231174408,2,3,2,1904,0,0,33,1.1188061654912385,15.467620955644994,359887.8502803061
454,276.588596273684,3,3,2,1919,1,1,11,5.16424388218611,18.299317301559373,670521.5295185708
455,77.79937057653784,4,1,2,1920,0,1,31,7.865223823908471,3.7827820004596924,496089.84856263845
456,173.15627607271477,1,3,1,2003,0,1,26,9.425313075201167,18.447349693402057,507098.1384968316
457,52.83841119185477,5,1,1,1957,1,0,45,7.46776639533718,13.91249304708116,510380.73525033804
458,167.16516049853158,3,3,2,1930,1,1,23,7.205655486444061,12.215414613700773,586589.3624156812
459,64.07581892045934,2,1,1,2009,1,1,19,8.264880901957625,3.9968254256387903,482067.6477649068
460,79.70447906701799,2,2,2,1999,0,0,44,4.462012209775437,1.110500656183011,472072.7035113329
461,79.38156169427623,3,3,3,1910,1,0,34,8.058445326178331,11.369297970158797,487850.9484168375
462,212.30257552901588,2,3,3,1951,1,1,12,0.07964404745451126,13.030313666577849,584792.0680073386
463,236.51121981635583,4,3,3,1914,1,0,47,9.24561055376805,4.215628987093765,702645.5719193717
464,195.84219127428992,1,3,2,1982,1,0,26,4.433065095171753,11.129124116509129,522373.16233997693
465,290.5431371186355,4,2,3,1906,1,0,21,5.533801878657476,17.12986805525147,689330.6032517364
466,143.717644880926,2,3,1,2014,0,0,33,2.548822489148823,16.7013189091004,545751.766817882
467,121.42802157046518,5,2,3,1927,0,1,38,7.425308328404214,18.547103611725944,570113.2319309763
468,267.1497820473651,1,2,3,1950,0,0,34,0.7663580647524881,7.317716191137609,515701.3384043886
469,105.89895962986316,1,2,3,2006,1,0,45,8.726358025468352,6.360991451018374,551379.1245430667
470,290.80563486015285,3,2,1,1957,1,0,35,8.281168290063427,14.988520119616172,708362.2870508945
471,53.038618672454085,3,1,2,1904,1,0,47,2.160601162447664,8.6222481019401,366413.90346814535
472,292.46970667690977,5,1,1,1904,0,0,10,8.093243982852623,1.7509732805556122,638320.3218249038
473,60.78997798764403,1,3,2,1993,1,0,29,7.863577330614815,5.656022613409995,428668.28219803737
474,272.78577842451773,5,1,2,2017,1,0,37,6.32216597753949,8.371645710629782,867558.2967691818
475,181.92527727157497,3,1,3,1995,1,0,25,3.735201768996875,5.85032850952504,620462.6920710991
476,298.2411990298251,3,3,2,1907,0,1,26,2.7149875418186786,6.644111418946432,666405.1541933272
477,68.44914118384972,1,3,1,1963,1,0,49,2.3178359028935,5.875518123487815,398238.8756871716
478,188.4635711003302,4,3,1,1909,0,1,37,3.186089627636072,0.8299833436615889,586123.462559662
479,292.32563390477475,2,1,2,1937,1,0,21,9.035584434325303,12.74189401648885,595804.7722878832
480,180.7744610425372,3,1,3,2010,0,0,36,0.7764077598878127,11.945848407069386,606293.9836501065
481,207.34965953381564,3,3,3,1995,0,0,39,8.288712762529586,13.067669969573611,695642.1065490204
482,223.9371722461543,4,2,1,2011,0,0,43,3.4889007504182357,3.8461979206725494,732611.3961541501
483,163.6352661919433,4,3,3,1991,1,1,46,5.215993960113582,5.913090832249706,762909.0633795457
484,206.88952002101587,5,2,2,1980,1,0,15,7.944856336484907,12.392318538898445,731449.1091079814
485,196.07857798077507,5,2,2,1994,0,0,16,8.843765470229712,11.992551369198427,723834.8520522426
486,275.28950262274725,2,3,1,1907,0,1,41,3.4478142007264703,10.126606187085356,549076.8086095079
487,61.36159508536447,2,3,2,2003,1,1,41,4.6184348127511035,7.008265000203949,574795.306931991
488,120.24079739805758,1,3,1,1924,1,0,34,4.145160648167923,18.258620095493796,379122.26338153554
489,287.6028710191397,5,1,2,1972,0,1,42,0.13251033503910548,6.795404845976876,788609.9945215242
490,272.5659459727291,3,2,1,1965,1,1,16,2.959428888586566,9.112383128745032,691956.026107885
491,163.91418819642823,5,1,3,1978,1,1,21,4.591892337325618,13.562276619084175,728995.9774295713
492,205.03314945038417,3,1,2,1949,1,0,25,4.110936088804397,10.860428617335282,544610.9704824102
493,119.34529574528317,4,3,2,1966,1,0,25,7.2192922751567945,6.937719527287712,619610.3700756059
494,97.03028993094033,5,1,1,1948,0,0,45,3.8480361722110326,8.712895809130197,492310.6088830858
495,165.92460123499552,4,3,1,1935,1,1,22,4.893764489706703,15.889616357070121,622815.4554229735
496,138.33805700651322,2,2,2,1967,1,0,16,4.296085921323634,5.562583109732248,488496.3507215713
497,195.91402796271802,2,3,1,1977,0,1,45,7.406261488943705,2.8451047955363085,657736.9217174305
498,69.4336592412462,1,1,2,2004,0,0,18,8.629723989869625,6.263264036595542,405324.9502010681
499,293.5987019165416,5,1,3,1940,1,0,41,5.318890790075141,16.990684309758027,773035.968027659
500,296.5526861199007,4,3,1,1988,1,1,20,7.894321941951912,1.7797942971269332,864299.5002175039
